pair_id	median_1p36_21	median_1p36_11	median_1p35_2	median_1p31_3	median_1q21_3	median_1q22	median_1q32_2	median_1q42_13	median_2p11_2	median_2q12_2	median_2q13	median_2q31_1	median_3p22_3	median_3p21_31	median_3p13	median_4q35_1	median_5p15_33	median_5q32	median_5q35_3	median_5q35_3_1	median_6p21_32	median_6q21	median_6q25_3	median_7p22_2	median_7q11_23	median_7q11_23_1	median_7q36_1	median_8p11_23	median_9p21_3	median_9q34_3	median_10p12_2	median_10q22_2	median_10q24_2	median_10q24_32	median_11q13_4	median_11q22_3	median_12p13_31	median_12p13_31_1	median_13q12_11	median_13q14_13	median_13q14_3	median_14q32_12	median_14q32_33	median_15q15_1	median_15q15_1_1	median_15q26_1	median_16p13_3	median_16p11_2	median_16q22_1	median_17p13_3	median_17p13_1	median_17q11_1	median_17q11_2	median_17q23_1	median_17q23_3	median_17q25_1	median_18q21_2	median_19p13_11	median_20p11_22	median_1q42_12	median_2p11_2_1	median_2q12_2_1	median_2q31_1_1	median_4q31_21	median_7q36_1_1	median_8q12_1	median_9q22_32	median_10q11_21	median_11q22_3_1	median_13q12_11_1	median_13q14_2	median_14q32_12_1	median_15q25_2	median_15q26_1_1	median_16p11_2_1	median_16q22_1_1	median_17p11_2	median_17q11_2_1	median_17q22	median_19p13_12	median_19q13_33	median_22q12_1	median_22q13_2	median_1p36_21_1	median_1p36_11_1	median_1q23_2	median_2p13_3	median_3p21_31_1	median_3q21_1	median_7p22_1	median_10q21_3	median_15q15_1_2	median_16p13_3_1	median_17q23_2	median_18q11_2	median_19q13_12
677_pair	-1.521419e-02	-8.518022e-03	-8.518022e-03	8.395505e-04	-2.772396e-03	-2.772396e-03	-6.020187e-03	0	-1.890979e-03	-4.246176e-03	-3.061757e-03	3.356120e-03	1.074572e-03	0	0	5.085158e-05	-1.038017e-03	-4.770524e-03	-9.133681e-03	-9.133681e-03	-5.538893e-03	0	-7.332934e-03	0	-1.130121e-02	-1.130121e-02	-2.334544e-03	0	0	-1.138309e-02	0	0	-2.593034e-03	-2.593034e-03	-4.621031e-03	0	-9.286848e-03	3.077368e-03	-1.947767e-03	-1.947767e-03	-1.947767e-03	-2.426650e-03	-2.426650e-03	2.308490e-03	2.308490e-03	1.218594e-03	0	-1.593663e-03	1.323526e-04	0	0	-4.924145e-01	-9.643204e-03	0	0	0	0	0	0	0	-1.890979e-03	-4.246176e-03	3.356120e-03	0	-2.334544e-03	-1.497932e-03	0	1.809062e-03	0	-1.947767e-03	-1.947767e-03	-2.426650e-03	-1.341202e-03	1.218594e-03	1.370264e-03	1.323526e-04	-2.224531e-02	-9.643204e-03	-1.245988e-03	0	-6.576315e-03	0	0	-1.521419e-02	-8.518022e-03	-2.772396e-03	-4.723039e-05	0	-3.123118e-03	0	1.809062e-03	2.308490e-03	0	0	0	8.497450e-04
684_pair	1.651751e-03	0	0	-8.592234e-04	-2.627620e-03	-2.627620e-03	0	0	1.195121e-03	3.656109e-04	3.656109e-04	-9.066760e-04	-4.205923e-04	0	0	1.213637e-03	5.341571e-03	-7.421293e-04	-1.938615e-04	-1.938615e-04	-7.090973e-03	0	6.712678e-04	0	7.982292e-04	7.982292e-04	7.666985e-03	0	0	1.287816e-02	0	-5.632468e-04	-5.003317e-03	-5.003317e-03	-1.305570e-03	0	0	0	1.219960e-03	-8.048137e-01	-1.006688e+00	0	0	0	0	0	0	-7.733849e-03	0	0	0	-2.843410e-03	0	-9.328997e-05	-9.328997e-05	6.737045e-03	0	0	0	0	1.195121e-03	3.656109e-04	-9.066760e-04	-3.263294e-03	7.666985e-03	0	6.012153e-04	-4.648823e-03	0	1.219960e-03	-8.048137e-01	0	0	0	-7.733849e-03	0	-6.259771e-03	0	-9.328997e-05	0	2.426510e-03	0	0	1.651751e-03	0	-1.165636e-04	-4.018958e-03	0	0	0	0	0	0	-9.328997e-05	0	0
723_pair	-9.528511e-03	-6.707408e-03	-6.707408e-03	0	1.124729e-03	0	1.364891e-03	-3.042556e-04	1.343261e-03	-6.150790e-03	-5.344567e-03	0	0	-1.202765e-03	-1.202765e-03	-1.480585e-03	-4.944927e-03	0	-7.570605e-03	-7.570605e-03	3.736682e-03	6.016772e-04	-6.036289e-03	-1.139808e-02	-2.145645e-03	-2.145645e-03	0	0	0	-1.110667e-02	0	2.240332e-03	0	0	-4.465646e-03	0	-3.672058e-03	-3.672058e-03	0	0	0	0	0	0	0	4.935887e-05	0	-5.935366e-03	2.224270e-03	0	0	-1.831568e-03	-1.831568e-03	0	0	0	-4.123433e-03	7.329323e-03	0	-3.042556e-04	1.343261e-03	-6.150790e-03	0	-1.494235e-03	0	0	0	-2.096664e-03	0	0	0	0	-3.658484e-03	-2.456881e-03	-5.935366e-03	2.224270e-03	-2.861204e-03	-1.831568e-03	0	7.329323e-03	0	0	0	-9.528511e-03	-6.707408e-03	0	5.525036e-04	-1.202765e-03	0	-1.139808e-02	2.240332e-03	0	0	0	0	-3.872722e-04
745_pair	-1.268000e-02	0	0	6.293626e-03	0	0	8.828237e-04	-1.871282e-03	-8.741638e-04	-8.367198e-03	-7.189645e-03	0	0	0	-1.324284e-03	-5.668565e-03	-6.985830e-03	0	-1.331857e-02	-1.331857e-02	7.205283e-04	0	0	0	0	0	-5.567473e-03	0	0	-1.098368e-02	0	1.847681e-04	0	0	0	0	-1.005066e-03	3.786905e-03	-5.273922e-03	-9.171148e-01	-4.495424e+00	-7.252267e-03	-7.252267e-03	3.663952e-03	3.663952e-03	0	0	-2.458608e-03	0	0	0	-3.745894e-03	-3.745894e-03	-1.634606e-03	-1.634606e-03	6.875372e-05	0	0	0	-1.871282e-03	-8.741638e-04	-8.367198e-03	0	-1.893171e-03	-5.567473e-03	0	0	1.847681e-04	0	-5.273922e-03	-9.171148e-01	-7.252267e-03	0	-4.972031e-03	-2.458608e-03	0	-9.440094e-03	-3.745894e-03	-1.634606e-03	0	1.059214e-02	0	0	-1.268000e-02	0	0	1.724542e-03	0	0	0	1.847681e-04	3.663952e-03	0	-1.634606e-03	-8.080648e-04	0
749_pair	-3.020245e-02	-1.352426e-02	-1.352426e-02	1.228650e-03	-4.314938e-03	-4.314938e-03	-3.650415e-04	-3.650415e-04	-1.550579e-02	-3.750396e-03	-1.136483e-02	4.332792e-03	0	-1.023414e-02	-2.993583e-03	-1.762598e-03	-5.389998e-03	1.638286e-03	-1.389813e-02	-1.389813e-02	-3.525132e-03	0	-1.032161e-02	2.939316e-03	-2.573911e-04	-2.573911e-04	-1.357967e-02	0	0	-2.932215e-02	0	1.568342e-03	0	0	-8.289436e-03	-1.127609e-04	-1.296293e-02	-6.330012e-03	-6.265400e-03	-3.436155e-04	0	0	0	7.115754e-03	7.115754e-03	0	0	9.014597e-04	3.853936e-03	0	0	-1.715491e-03	-1.715491e-03	7.580199e-03	7.580199e-03	0	0	0	-1.305188e-02	-3.650415e-04	-3.580400e-01	-3.750396e-03	4.061359e-03	-2.198987e-03	-1.388728e-02	2.404820e-04	2.362872e-04	-4.819507e-03	-7.186358e-03	-6.265400e-03	0	0	0	0	9.014597e-04	3.853936e-03	-5.815246e-03	-1.715491e-03	7.580199e-03	0	-1.057909e-02	0	0	-3.020245e-02	-2.552725e-02	4.348348e-03	-5.920866e-03	-1.023414e-02	4.158087e-05	2.939316e-03	1.568342e-03	7.115754e-03	-3.747983e-03	7.580199e-03	0	-1.676449e-04
753_pair	1.832867e-03	3.416093e-03	3.416093e-03	-2.206183e-03	-6.909370e-04	-6.909370e-04	-2.203210e-03	-2.203210e-03	0	7.274907e-05	7.274907e-05	-8.638220e-04	1.704150e-03	-9.625822e-01	0	-4.008778e-04	-2.206958e-03	0	-5.208485e-04	-5.208485e-04	8.476040e-03	0	-6.342589e-04	2.160425e-04	1.638518e-03	1.638518e-03	3.141985e-03	-7.185702e-03	0	3.787868e-03	0	1.468446e-03	0	0	7.033451e-04	0	7.697577e-03	4.673365e-03	6.889487e-04	-1.561345e-02	-1.561345e-02	3.279392e-03	3.279392e-03	3.787098e-04	3.787098e-04	-7.613721e-04	2.665653e-04	0	-1.543950e-03	0	0	3.129556e-03	8.847829e-04	-1.033132e-04	-1.033132e-04	0	-1.814968e-03	0	0	-2.203210e-03	0	1.083340e-03	-8.638220e-04	-2.797987e-03	3.141985e-03	-8.418774e-04	0	-1.511696e-03	0	6.889487e-04	-1.561345e-02	3.279392e-03	0	-7.613721e-04	0	-1.543950e-03	1.799620e-04	8.847829e-04	-1.033132e-04	0	0	0	0	1.832867e-03	3.416093e-03	2.814943e-03	0	-9.625822e-01	2.201633e-03	2.160425e-04	1.468446e-03	3.787098e-04	2.665653e-04	-1.033132e-04	0	0
761_pair	-6.472978e-04	0	0	0	-8.173280e-03	-8.173280e-03	-2.681403e-03	-7.345304e-04	-7.823342e-02	-1.138623e-02	-1.138623e-02	1.093691e-03	0	0	-1.989588e-03	-4.894245e-03	-8.753641e-03	-6.327608e-03	4.692224e-01	4.692224e-01	0	0	-1.281537e-02	0	-2.542082e-02	-2.542082e-02	-5.644263e-03	0	2.586472e-03	0	0	-4.416255e-04	0	0	0	-9.433551e-01	-1.318494e-02	-1.318494e-02	3.835868e-03	-6.197771e-02	-6.197771e-02	0	0	5.296638e-03	5.296638e-03	-3.607970e-03	0	2.678092e-03	2.536315e-03	0	0	0	0	1.263546e-03	1.263546e-03	-1.316345e-03	0	0	0	-7.345304e-04	-1.166265e-01	-1.138623e-02	1.093691e-03	-2.070738e-03	-5.644263e-03	-4.285093e-02	0	-3.992418e-03	-9.433551e-01	3.835868e-03	-6.197771e-02	0	-3.607970e-03	-4.743798e-03	2.678092e-03	2.536315e-03	-1.685754e-03	0	1.263546e-03	0	-5.335552e-03	0	0	-6.472978e-04	0	0	-2.983067e-02	0	0	0	4.527035e-03	5.296638e-03	0	1.263546e-03	0	0
776_pair	1.155169e-02	3.302415e-03	3.302415e-03	0	-9.596048e-03	-6.900419e-03	8.604538e-03	1.729472e-04	1.825294e-03	6.059190e-04	6.059190e-04	-4.888984e-03	0	-6.206849e-03	3.423539e-03	2.286243e-03	2.287618e-03	1.622910e-03	6.592066e-03	6.592066e-03	0	0	7.165236e-03	0	1.959574e-03	1.959574e-03	9.571841e-03	-6.704416e-03	0	1.681451e-02	0	-3.139697e-03	4.258242e-03	4.258242e-03	0	5.284505e-03	6.325548e-03	-1.011492e-03	8.516320e-04	0	-9.780578e-01	6.408794e-03	6.408794e-03	-2.945204e-03	-2.945204e-03	8.348842e-04	0	-1.035912e-02	-5.354658e-03	0	0	-1.134788e-04	-1.134788e-04	0	0	0	-5.187396e-04	0	0	1.729472e-04	1.825294e-03	6.059190e-04	-4.888984e-03	-3.828399e-03	6.513231e-03	3.921317e-04	0	0	-3.075704e-03	8.516320e-04	0	6.408794e-03	8.348842e-04	8.348842e-04	-1.035912e-02	-5.354658e-03	-5.633321e-03	-1.134788e-04	0	0	6.528315e-04	0	0	1.155169e-02	3.302415e-03	-6.900419e-03	8.012288e-04	-6.206849e-03	-2.767032e-04	0	-3.139697e-03	-2.945204e-03	0	0	0	0
783_pair	6.563183e-03	-8.291581e-04	-8.291581e-04	8.319275e-04	-1.057406e-02	-1.057406e-02	7.856510e-03	4.929855e-04	0	4.687241e-04	3.803362e-03	-5.857757e-03	-1.832458e-03	0	0	3.465070e-03	1.755308e-02	7.336466e-03	9.062537e-03	9.062537e-03	-1.008283e-02	-2.234539e-03	1.496755e-02	4.866896e-03	-5.389540e-03	-5.389540e-03	3.208751e-03	-3.522382e-03	0	1.625322e-02	0	-3.827809e-04	-9.571073e-03	4.122288e-03	0	-1.271488e-03	1.149480e-02	1.149480e-02	-6.042133e-04	-9.440370e-02	-1.063473e+00	0	0	0	0	1.387135e-02	0	-1.210569e-02	0	0	0	-6.288970e-03	3.463787e-03	-1.410822e-02	-1.410822e-02	3.812866e-03	-1.095223e-02	0	0	4.929855e-04	-6.299042e-03	4.687241e-04	-5.857757e-03	-2.310450e-03	3.208751e-03	-6.601860e-03	4.456301e-03	1.221622e-02	-1.271488e-03	-6.042133e-04	-9.440370e-02	0	2.134464e-03	1.387135e-02	-7.400600e-03	0	-2.346932e-02	3.463787e-03	-1.410822e-02	0	-6.203266e-03	-5.138530e-03	0	6.563183e-03	-8.291581e-04	-9.275084e-03	3.385725e-03	0	0	-1.963396e-03	0	0	0	-1.410822e-02	-2.249819e-03	0
785_pair	1.127701e-02	-5.865010e-03	-5.865010e-03	1.642116e-03	-5.072251e-03	-7.964092e-03	5.357492e-03	5.357492e-03	-6.543108e-03	-3.861677e-03	-3.861677e-03	-5.566592e-03	0	-9.141017e-03	-4.358179e-03	1.327207e-03	2.059582e-02	2.165091e-03	8.118455e-03	8.118455e-03	-3.235077e-03	-2.946567e-03	-1.885975e-03	0	-1.993245e-03	-1.993245e-03	2.786268e-03	0	0	-6.016801e-03	-1.028888e-04	-2.506691e-03	-9.391068e-03	-9.391068e-03	-3.001820e-03	9.864666e-03	-7.035757e-03	-7.035757e-03	2.604841e-03	-1.546490e-02	-1.546490e-02	0	0	5.973156e-03	5.973156e-03	6.087944e-03	0	-9.417506e-03	0	0	0	-2.256463e-03	2.323833e-04	0	0	0	-5.092809e-03	0	0	5.357492e-03	-6.543108e-03	-3.861677e-03	-5.566592e-03	-6.483609e-03	2.786268e-03	1.359107e-02	-1.085229e-03	-1.549488e-02	-1.187484e-03	2.604841e-03	-1.546490e-02	0	-1.253243e-03	6.087944e-03	-9.417506e-03	0	-4.074934e-03	2.323833e-04	0	0	-5.756862e-03	0	0	1.127701e-02	-5.865010e-03	0	0	-9.141017e-03	1.291689e-03	0	-2.506691e-03	5.973156e-03	0	0	1.111867e-03	0
795_pair	1.851343e-03	-4.030289e-04	-4.030289e-04	4.099920e-04	0	0	-1.745282e-03	-1.745282e-03	-3.770925e-03	1.259270e-03	1.259270e-03	8.158824e-04	7.576611e-04	0	0	0	-2.106546e-03	1.435883e-03	-2.924905e-04	-7.362361e-03	2.485935e-04	0	-1.097379e-03	0	2.073589e-04	2.073589e-04	2.296030e-03	0	0	-2.725775e-03	0	0	0	0	0	-8.915162e-04	2.707171e-04	9.633837e-03	3.502520e-03	-2.247071e-02	0	0	-3.637196e-03	-4.263256e-04	-4.263256e-04	0	-1.567936e-03	0	0	0	0	-3.023752e-03	-2.016861e-03	0	0	0	0	-4.110488e-04	0	-1.745282e-03	-6.301500e-03	1.259270e-03	8.158824e-04	-6.136085e-04	-4.710968e-04	-1.948109e-03	0	2.186061e-03	-8.915162e-04	3.502520e-03	0	0	0	0	0	0	-1.897697e-03	-2.016861e-03	0	-4.110488e-04	0	0	0	1.851343e-03	-4.030289e-04	0	3.872473e-04	0	0	0	0	-4.263256e-04	-1.567936e-03	0	0	3.340377e-03
802_pair	5.924787e-03	0	0	0	-5.227473e-03	-5.227473e-03	2.665323e-04	2.552087e-03	0	1.644553e-03	1.644553e-03	0	-1.965661e-03	4.499547e-03	0	1.902421e-03	2.078368e-03	7.842278e-03	3.599605e-03	3.599605e-03	2.936083e-04	0	2.528495e-03	-4.554690e-04	1.186318e-04	1.186318e-04	1.582161e-02	-4.626583e-03	0	0	0	0	3.114913e-03	3.114913e-03	-6.393562e-03	0	9.588952e-03	2.233493e-04	6.281728e-03	2.948886e-03	2.948886e-03	-9.364692e-01	-9.364692e-01	-3.619686e-03	-3.619686e-03	6.569476e-03	-9.326411e-04	3.102166e-03	-6.870720e-03	0	0	3.240326e-03	3.240326e-03	0	0	-1.141273e-02	-2.543921e-04	0	0	-2.878253e-01	0	1.644553e-03	0	-1.927709e-03	1.582161e-02	1.088310e-03	-1.439078e-03	5.917082e-03	0	6.281728e-03	2.948886e-03	-9.364692e-01	0	6.569476e-03	3.102166e-03	-6.870720e-03	-1.211838e-02	3.240326e-03	0	0	5.831999e-03	0	0	5.924787e-03	0	-1.491861e-04	0	4.499547e-03	-4.510917e-04	-4.554690e-04	-8.944414e-03	-3.619686e-03	-9.326411e-04	0	0	0
804_pair	7.533258e-03	-2.144215e-02	3.181196e-03	-2.707187e-03	2.650196e-03	2.650196e-03	3.508764e-03	1.619535e-03	0	1.280871e-03	3.399698e-04	-1.727616e-03	5.560540e-03	-2.063884e-02	0	3.892283e-03	1.811801e-02	2.568737e-03	4.496758e-03	4.496758e-03	4.958436e-03	0	4.652920e-04	0	-1.564334e-02	-1.564334e-02	3.480779e-03	-3.969678e-03	0	1.716895e-02	-4.705120e-03	1.851091e-03	0	0	-8.671926e-03	0	-5.536132e-03	3.261338e-03	-3.170521e-03	0	0	-6.697263e-02	-5.071141e-02	0	0	2.926012e-04	0	-8.228665e-04	0	0	0	1.465229e-02	0	-1.748934e-03	-9.502779e-03	7.011259e-03	0	-1.372728e-03	6.046624e-03	1.619535e-03	0	-999999999999999	-1.727616e-03	-1.276117e-03	2.139611e-03	2.720155e-03	-2.057341e-02	7.797197e-03	0	-3.170521e-03	0	-5.471558e-02	2.926012e-04	2.926012e-04	5.465317e-03	0	1.094207e-02	0	-1.748934e-03	-1.372728e-03	4.162103e-03	-8.181301e-03	0	7.533258e-03	-2.144215e-02	2.650196e-03	0	-2.063884e-02	0	0	-6.524151e-03	0	0	-9.502779e-03	-2.249825e-03	-4.773827e-03
824_pair	0	0	0	0	-6.464704e-03	-6.464704e-03	1.227969e-03	-5.672232e-03	-1.257070e-02	3.303907e-04	3.303907e-04	-5.923241e-03	0	-9.173136e-03	-2.030885e-03	2.911586e-03	1.062192e-02	-3.972077e-03	-1.241445e-02	-1.241445e-02	-1.508146e-02	4.245828e-03	0	0	-2.493193e-02	-2.493193e-02	-4.581780e-03	-9.103664e-03	0	-8.979996e-03	0	-7.979729e-03	0	0	0	-5.773192e-03	-1.537010e-03	-4.664601e-03	-5.641742e-02	-8.906654e-03	1.396023e-03	0	0	4.138110e-03	4.138110e-03	0	8.277366e-03	0	0	0	0	-1.160054e-03	1.805864e-03	-2.017836e-02	-9.794432e-03	0	0	0	3.678026e-03	-5.672232e-03	-1.257070e-02	3.303907e-04	-5.923241e-03	-1.847753e-03	-4.581780e-03	-1.825034e-03	0	4.500397e-04	-5.773192e-03	-5.641742e-02	1.396023e-03	0	0	0	-4.398444e-03	0	0	1.805864e-03	-2.017836e-02	0	-7.127524e-03	0	0	0	0	-6.464704e-03	0	-9.173136e-03	-3.683070e-04	0	1.898545e-03	4.138110e-03	8.277366e-03	-2.017836e-02	-1.548186e-03	4.133887e-03
832_pair	-6.985627e-04	0	0	3.125604e-04	-2.295578e-04	-2.295578e-04	0	3.464678e-04	-1.196950e-02	1.565340e-03	1.565340e-03	-6.921978e-05	0	0	0	1.129813e-03	3.875712e-04	3.231304e-03	2.499835e-03	2.499835e-03	-4.012006e-03	0	0	0	-2.126491e-03	-2.126491e-03	2.322661e-04	0	0	-1.010758e-03	0	-2.200259e-04	-6.607825e-04	-6.607825e-04	-1.589578e-03	0	-9.650726e-05	-1.026625e-03	2.887162e-05	2.887162e-05	-9.144199e-01	0	0	0	0	0	0	1.571908e-03	0	0	0	-2.403331e-03	1.163110e-04	1.484538e-03	1.484538e-03	0	0	0	0	3.464678e-04	-1.196950e-02	1.565340e-03	-6.921978e-05	0	2.322661e-04	0	5.741982e-04	2.988496e-04	0	2.887162e-05	2.887162e-05	0	0	0	-4.529869e-03	0	1.255359e-03	1.163110e-04	1.484538e-03	0	9.883967e-04	0	0	-6.985627e-04	0	-2.295578e-04	1.279133e-03	0	0	0	-2.200259e-04	0	0	1.484538e-03	0	-1.620552e-03
853_pair	-1.408845e-02	-9.008631e-03	-9.008631e-03	0	-2.180383e-02	-2.028830e-03	0	0	-7.740035e-03	1.222558e-03	1.222558e-03	1.257250e-04	0	0	5.460008e-03	3.135128e-04	0	-1.335436e-03	-1.712674e-02	-1.712674e-02	-4.359587e-03	3.934696e-04	-5.366714e-03	0	-2.131308e-02	-2.131308e-02	-3.781549e-03	-1.770181e-02	2.083045e-04	-2.499466e-03	0	0	-4.893812e-03	-4.893812e-03	-5.123022e-03	-7.544918e-01	-1.428725e-03	3.877707e-03	-1.912183e-02	-5.448695e-03	-5.448695e-03	0	0	-1.109885e-04	-1.109885e-04	0	0	-2.727590e-03	9.311176e-04	0	0	3.685627e-03	3.685627e-03	0	0	0	0	0	0	0	-7.740035e-03	1.222558e-03	1.257250e-04	-4.111151e-04	-3.781549e-03	-7.513638e-01	0	-2.499672e-03	-7.515255e-01	-1.912183e-02	-5.448695e-03	0	0	0	-4.376484e-03	9.311176e-04	-8.059093e-03	3.685627e-03	0	0	-4.284138e-03	0	0	-1.408845e-02	-9.008631e-03	2.383397e-03	0	0	0	0	-1.081522e-03	-1.109885e-04	0	0	0	6.094533e-03
862_pair	-1.673106e-04	-1.954131e-03	-1.954131e-03	2.343410e-03	0	0	-4.410910e-03	1.518124e-03	-6.662061e-03	1.116728e-03	1.116728e-03	-1.084637e-03	0	0	0	0	9.520178e-03	-4.825465e-04	-4.678102e-03	-4.678102e-03	-4.039523e-03	-1.011837e-02	0	-1.136407e-02	1.168588e-03	1.168588e-03	8.498356e-03	0	0	-9.265588e-03	0	0	0	0	-4.523753e-03	0	-8.173029e-03	-1.475558e-02	-2.000103e-03	-9.578349e-04	0	3.588894e-03	3.588894e-03	0	0	2.676364e-03	4.456453e-03	0	6.154213e-03	0	0	-2.888996e-03	-2.888996e-03	1.453448e-03	1.453448e-03	0	-6.466529e-03	0	0	1.518124e-03	-6.662061e-03	1.116728e-03	-1.084637e-03	-3.382661e-03	8.498356e-03	1.430821e-03	-1.201991e-03	-1.368648e-03	0	-2.000103e-03	0	3.588894e-03	3.028861e-03	2.676364e-03	0	6.154213e-03	-6.229938e-03	-2.888996e-03	1.453448e-03	0	-1.372590e-02	0	0	-1.673106e-04	-1.954131e-03	0	-2.163015e-03	0	-1.956622e-03	-1.136407e-02	0	0	-1.387636e-02	1.453448e-03	-9.136001e-03	0
875_pair	8.989323e-03	6.049729e-03	6.049729e-03	-1.335266e-03	0	0	6.038002e-04	6.038002e-04	0	4.615689e-03	9.265282e-03	0	1.592376e-03	-6.405275e-01	0	-2.042113e-05	5.272843e-03	4.733843e-04	1.798092e-03	1.798092e-03	8.994738e-04	2.099128e-04	3.285866e-03	6.710404e-03	0	0	6.023093e-03	0	0	5.904572e-02	-1.108071e-04	0	-6.460047e-01	-6.460047e-01	-3.579035e-03	0	4.103466e-03	4.103466e-03	0	0	-1.676801e-01	0	0	-9.362319e-04	-9.362319e-04	2.647713e-03	0	1.948596e-03	6.097260e-04	0	0	0	0	-2.903049e-03	-2.903049e-03	2.924452e-03	0	0	0	6.038002e-04	0	4.615689e-03	0	-2.778682e-03	6.023093e-03	4.529197e-04	-2.178133e-03	-1.303866e-03	-3.652196e-03	0	-1.469649e-01	0	0	2.647713e-03	1.948596e-03	6.097260e-04	1.575748e-02	0	-2.903049e-03	0	1.291035e-03	0	0	8.989323e-03	6.049729e-03	0	0	-6.405275e-01	6.430371e-04	-5.054465e-03	0	-9.362319e-04	3.161494e-02	-2.903049e-03	0	0
880_pair	2.028071e-03	-1.297620e-03	-1.297620e-03	-3.785986e-03	0	0	2.781631e-03	-2.078236e-03	-2.147452e-03	1.961083e-03	1.961083e-03	-2.005178e-03	0	0	-1.369349e-04	-9.543070e-01	1.485913e-03	-7.740295e-04	5.601643e-01	5.601643e-01	2.132802e-03	0	-1.019671e-03	0	-8.739372e-03	-8.739372e-03	2.114441e-03	0	-1.698273e-03	1.213936e-02	0	-1.599416e-03	0	0	0	-8.498815e-04	-2.040648e-03	-1.586308e-04	2.856229e-03	-6.721331e-01	-6.721331e-01	0	0	-1.658184e-03	-1.658184e-03	0	0	-6.135034e-03	0	0	2.197035e-03	5.538924e-04	5.538924e-04	0	0	0	0	0	0	-2.078236e-03	-2.147452e-03	1.961083e-03	-2.005178e-03	-1.363274e-04	2.114441e-03	0	0	2.809791e-03	-8.498815e-04	2.856229e-03	-6.721331e-01	0	0	-7.932838e-04	-6.135034e-03	0	-2.327999e-04	5.538924e-04	0	0	0	-3.326563e-04	0	2.028071e-03	-1.297620e-03	0	-3.020189e-03	0	-5.599762e-01	0	-1.599416e-03	-1.658184e-03	0	0	0	0
887_pair	-8.921812e-03	-8.188849e-02	-2.060977e-02	-1.397390e-03	-1.891401e-02	4.206378e-03	1.384317e-02	7.336162e-02	-3.784712e-02	4.183828e-03	4.183828e-03	-1.854203e-02	6.181252e-03	-2.283619e-02	-2.482598e-03	5.695533e-03	4.406022e-02	4.506830e-03	-2.022545e-02	-9.042549e-03	2.319664e-02	-4.075968e-02	2.223098e-01	-3.196525e-02	-7.179284e-02	-7.179284e-02	-1.301773e-02	-1.064951e-02	0	8.251682e-02	-1.531426e-03	-7.897015e-02	-5.039510e-02	0	-1.151057e-02	-2.365687e-01	-1.515624e-02	1.136328e-02	-6.659302e-02	-8.723467e-03	3.834969e-03	0	0	4.927407e-03	-5.224595e-02	0	2.816579e-03	0	0	0	0	6.768833e-03	0	-4.863872e-02	-4.863872e-02	4.760974e-03	-1.699205e-02	0	-6.223048e-03	-1.964808e-02	-5.337789e-02	-999999999999999	-1.854203e-02	-6.456593e-03	-1.301773e-02	-1.315323e-03	0	-6.569550e-03	-2.501245e-01	-6.357699e-03	3.834969e-03	0	1.229626e-04	0	0	0	-3.291292e-03	0	-4.863872e-02	0	0	2.220004e-02	-5.633214e-02	-8.921812e-03	-8.188849e-02	4.206378e-03	1.112329e-02	-2.283619e-02	-1.627566e-02	-1.282903e-01	-1.866910e-02	-5.224595e-02	1.171516e-01	-4.863872e-02	-1.387599e-02	-1.786499e-02
CLL-CW114_pair	1.031759e-02	1.422751e-02	1.422751e-02	-2.423589e-04	1.004813e-02	4.979527e-03	1.075270e-03	4.682322e-03	6.209249e-04	9.800028e-03	9.800028e-03	-1.674463e-03	5.650448e-03	5.650448e-03	-1.353733e-03	-1.779414e-03	9.250959e-03	0	2.006278e-03	2.006278e-03	-3.601872e-03	-1.123922e-03	8.675419e-03	5.673304e-03	1.081777e-02	1.081777e-02	-1.288996e-03	0	0	1.265391e-02	2.259995e-03	4.196882e-03	0	0	-1.376010e-03	-7.996380e-03	4.368829e-03	-3.118853e-03	-4.249728e-02	0	-6.073704e-02	0	0	-1.853624e-03	-1.853624e-03	0	0	2.298466e-03	-3.200897e-03	-2.862074e-03	0	-3.871899e+00	2.085952e-03	0	-2.162233e-03	-2.572253e-03	-1.922989e-03	0	-5.367010e-04	4.682322e-03	-2.264711e-02	9.800028e-03	-1.674463e-03	-1.802221e-03	-1.288996e-03	3.777228e-03	3.373335e-03	-1.390592e-02	-7.996380e-03	1.515195e-03	0	0	4.043739e-03	-3.247416e-03	2.298466e-03	-3.200897e-03	4.823303e-03	2.085952e-03	0	0	1.074123e-03	0	0	1.031759e-02	1.422751e-02	8.771923e-03	-2.346442e-03	5.650448e-03	6.693650e-03	-4.311969e-03	-5.608594e-03	-1.853624e-03	0	0	3.655639e-03	0
